customer_id,name,email,age,gender,location,subscription_plan,signup_date,tenure_months,monthly_spend,previous_month_spend,total_spend,login_frequency_per_week,sessions_per_week,avg_session_duration_mins,days_since_last_login,feature_usage_score,usage_change_30d_pct,marketing_emails_opened_pct,support_tickets,complaints,avg_resolution_time_hours,payment_failures_last_3m,discount_received,customer_satisfaction_score,churn,actual_ltv
CUST-3460,Tara Agarwal,tara.agarwal.3460@example.com,29,Male,Kolkata,Standard,2026-01-11,6,3671.2,3817.18,21800.75,3.2,7.1,18.6,3,5,7.5,28.7,1,0,21.6,0,0,3,0,177392.47
CUST-3461,Ananya Verma,ananya.verma.3461@example.com,30,Female,Jaipur,Standard,2026-06-29,1,3908.73,4064.16,3868.55,1.5,3.3,30.2,4,1,-48.5,70.7,3,1,34.8,0,1,3,0,87856.62
CUST-3462,Siddharth Chauhan,siddharth.chauhan.3462@example.com,56,Female,Mumbai,Premium,2025-04-16,15,8870.11,9222.83,131683.81,6.1,13.6,25.5,8,9,2.7,0.2,0,0,3.5,0,0,5,0,443121.18
CUST-3463,Aditi Kumar,aditi.kumar.3463@example.com,58,Female,Jaipur,Standard,2025-02-15,17,4071.98,4233.9,68512.01,4.9,10.9,19.5,25,10,9.4,79.1,2,1,31.0,0,1,3,0,215559.29
CUST-3464,Harsh Sharma,harsh.sharma.3464@example.com,42,Female,Delhi NCR,Basic,2025-07-20,12,1371.98,1426.54,16294.5,6.2,13.8,14.9,16,5,-32.2,71.7,2,1,10.0,0,0,3,1,59949.63
CUST-3465,Rohan Mishra,rohan.mishra.3465@example.com,39,Male,Chennai,Premium,2025-02-17,17,10949.2,11384.59,184222.82,5.2,11.6,25.5,8,6,-5.5,20.7,4,0,24.5,0,1,5,0,478936.33
CUST-3466,Swati Nair,swati.nair.3466@example.com,54,Male,Hyderabad,Standard,2025-08-26,11,4320.71,4492.52,47039.2,8.0,17.8,40.8,14,7,-83.2,20.9,2,0,2.8,0,0,3,1,137771.06
CUST-3467,Manish Malhotra,manish.malhotra.3467@example.com,29,Male,Bengaluru,Standard,2025-02-28,17,4538.17,4718.63,76355.76,3.7,8.2,12.1,0,9,-11.4,6.1,0,0,30.9,1,0,4,0,270483.64
CUST-3468,Sanjay Saxena,sanjay.saxena.3468@example.com,38,Male,Jaipur,Premium,2026-06-16,1,8310.67,8641.14,8225.23,4.3,9.6,43.0,3,5,-14.2,64.1,1,0,19.1,0,0,5,0,367402.14
CUST-3469,Meera Joshi,meera.joshi.3469@example.com,52,Male,Chennai,Standard,2025-12-27,7,3674.84,3820.97,25459.43,5.9,13.1,35.2,0,4,37.3,34.1,1,0,11.4,0,1,5,0,151736.16
CUST-3470,Neha Kumar,neha.kumar.3470@example.com,55,Male,Ahmedabad,Standard,2026-03-23,4,4419.95,4595.71,17498.04,6.0,13.4,37.1,1,3,-18.9,32.3,2,1,27.6,0,0,3,0,156752.19
CUST-3471,Rhea Singh,rhea.singh.3471@example.com,27,Male,Mumbai,Premium,2026-05-22,2,10893.77,11326.96,21563.55,4.9,10.9,25.4,7,5,-9.5,15.1,3,0,8.1,2,1,4,0,417365.89
CUST-3472,Siddharth Patel,siddharth.patel.3472@example.com,43,Male,Kolkata,Standard,2026-03-19,4,4338.79,4511.32,17176.74,0.9,2.0,34.9,16,10,-4.2,85.5,2,0,16.3,0,0,4,0,215227.87
CUST-3473,Neha Bose,neha.bose.3473@example.com,35,Female,Chennai,Basic,2026-04-21,3,1809.65,1881.61,5373.14,0.5,1.1,10.9,7,10,-18.5,18.7,1,0,4.0,0,1,4,0,93575.57
CUST-3474,Divya Patel,divya.patel.3474@example.com,24,Male,Mumbai,Premium,2022-07-24,48,10653.44,11077.07,506108.03,3.4,7.6,14.7,8,3,18.2,42.6,3,2,35.6,0,0,3,0,606611.64
CUST-3475,Aditya Rao,aditya.rao.3475@example.com,33,Male,Mumbai,Basic,2026-02-14,5,1388.9,1444.13,6873.11,4.2,9.4,30.4,0,5,-57.8,47.2,0,0,13.0,0,1,5,0,54795.21
CUST-3476,Sneha Malhotra,sneha.malhotra.3476@example.com,57,Male,Hyderabad,Premium,2026-03-26,4,8735.2,9082.55,34581.59,0.3,0.7,25.3,8,8,29.8,32.4,4,1,21.5,0,1,5,0,421341.7
CUST-3477,Tara Bose,tara.bose.3477@example.com,33,Female,Hyderabad,Enterprise,2024-05-22,26,28253.84,29377.35,727047.78,4.1,9.1,20.4,4,2,-2.3,27.6,2,1,23.5,0,0,4,0,1200000.0
CUST-3478,Kavya Kapoor,kavya.kapoor.3478@example.com,23,Male,Delhi NCR,Basic,2025-11-23,8,1581.78,1644.68,12524.15,5.6,12.5,2.0,7,4,34.4,33.1,0,0,5.3,2,1,4,0,75995.18
CUST-3479,Sanjay Patel,sanjay.patel.3479@example.com,23,Male,Ahmedabad,Basic,2025-11-21,8,1501.62,1561.33,11889.46,4.1,9.1,17.2,2,8,-78.9,55.6,3,1,48.9,0,0,3,0,59280.1
CUST-3480,Manish Saxena,manish.saxena.3480@example.com,36,Female,Kolkata,Basic,2025-10-30,9,1568.74,1631.12,13973.51,4.8,10.7,9.1,6,5,-70.2,33.7,2,0,13.5,0,0,5,0,72111.6
CUST-3481,Harsh Kumar,harsh.kumar.3481@example.com,44,Female,Mumbai,Standard,2025-11-25,8,4222.22,4390.12,33430.51,5.4,12.0,27.4,4,8,-10.2,81.0,1,0,29.2,0,0,4,0,217130.94
CUST-3482,Varun Chopra,varun.chopra.3482@example.com,50,Female,Delhi NCR,Enterprise,2026-01-11,6,30466.11,31677.59,180917.42,0.8,1.8,19.9,6,6,12.2,23.4,2,1,10.0,0,0,3,0,1200000.0
CUST-3483,Sneha Bhatia,sneha.bhatia.3483@example.com,38,Male,Chandigarh,Standard,2026-02-28,5,3743.91,3892.79,18527.1,5.6,12.5,15.1,1,1,-17.5,60.1,1,0,1.0,0,1,4,0,162864.48
CUST-3484,Siddharth Mishra,siddharth.mishra.3484@example.com,53,Male,Jaipur,Basic,2024-01-12,30,1495.86,1555.34,44414.45,2.7,6.0,51.1,3,5,14.3,0.0,3,1,27.1,0,0,3,0,77876.02
CUST-3485,Aditya Kumar,aditya.kumar.3485@example.com,28,Male,Pune,Standard,2026-04-17,3,4351.5,4524.54,12920.29,3.7,8.2,33.4,3,10,25.5,23.4,1,0,28.8,0,0,4,0,239857.93
CUST-3486,Kavya Malhotra,kavya.malhotra.3486@example.com,51,Female,Mumbai,Premium,2026-04-23,3,10298.46,10707.98,30577.76,2.8,6.2,33.6,9,2,16.6,22.4,1,1,38.6,0,0,3,0,402657.03
CUST-3487,Rhea Chopra,rhea.chopra.3487@example.com,49,Male,Delhi NCR,Standard,2025-07-11,12,4481.77,4659.99,53228.34,6.5,14.5,46.2,9,7,0.9,15.5,4,1,35.2,0,1,5,0,185042.28
CUST-3488,Tanvi Patel,tanvi.patel.3488@example.com,35,Male,Ahmedabad,Premium,2026-01-25,6,11064.95,11504.95,65707.18,1.7,3.8,30.8,17,10,0.7,48.8,0,0,13.5,0,0,4,0,582142.95
CUST-3489,Rahul Mishra,rahul.mishra.3489@example.com,51,Female,Hyderabad,Basic,2025-11-07,8,1766.52,1836.77,13986.87,7.1,15.8,13.5,7,4,-19.2,39.4,5,2,38.9,0,0,2,1,32823.13
CUST-3490,Rohan Nair,rohan.nair.3490@example.com,38,Female,Mumbai,Premium,2024-08-09,23,9853.7,10245.53,224305.18,9.2,20.5,12.2,2,2,-3.6,0.0,4,0,8.4,0,0,5,0,430589.36
CUST-3491,Harsh Das,harsh.das.3491@example.com,53,Male,Mumbai,Basic,2023-10-14,33,1461.73,1519.86,47741.19,0.9,2.0,32.6,11,1,-30.7,89.9,1,1,16.7,1,1,2,0,55113.34
CUST-3492,Swati Pandey,swati.pandey.3492@example.com,27,Female,Chennai,Basic,2024-09-18,22,1585.65,1648.7,34525.67,3.0,6.7,2.0,5,5,-24.0,46.2,2,0,18.6,0,1,5,0,71373.37
CUST-3493,Neha Agarwal,neha.agarwal.3493@example.com,45,Female,Ahmedabad,Premium,2026-03-13,4,10283.01,10691.91,40709.18,5.5,12.2,21.1,1,10,12.4,42.0,2,1,26.8,0,0,3,0,566281.29
CUST-3494,Varun Kapoor,varun.kapoor.3494@example.com,27,Male,Kolkata,Standard,2022-07-14,48,4771.95,4961.71,226698.81,2.1,4.7,2.0,10,8,-15.0,73.4,0,0,9.6,0,0,4,0,311860.12
CUST-3495,Meera Mehta,meera.mehta.3495@example.com,48,Male,Hyderabad,Basic,2025-12-23,7,1852.63,1926.3,12835.09,3.6,8.0,23.1,1,8,-22.7,65.7,1,1,26.2,0,1,4,0,99812.72
CUST-3496,Tara Deshmukh,tara.deshmukh.3496@example.com,39,Female,Mumbai,Enterprise,2026-04-21,3,27796.6,28901.93,82532.51,4.6,10.2,31.4,1,10,10.6,34.8,1,0,29.7,0,1,5,0,1200000.0
CUST-3497,Shreya Rao,shreya.rao.3497@example.com,45,Female,Jaipur,Standard,2025-09-14,10,4336.6,4509.04,42920.18,2.7,6.0,25.1,10,2,8.6,0.0,1,0,5.4,1,1,3,0,159253.42
CUST-3498,Rohan Kumar,rohan.kumar.3498@example.com,58,Male,Hyderabad,Basic,2024-12-10,19,1358.38,1412.4,25543.89,4.4,9.8,32.3,11,6,-8.0,55.5,0,0,24.1,3,0,2,0,52772.25
CUST-3499,Tanvi Patel,tanvi.patel.3499@example.com,45,Male,Jaipur,Standard,2026-05-11,2,3700.01,3847.14,7323.94,6.2,13.8,43.6,11,7,-6.2,18.9,5,3,23.6,2,0,2,0,41798.79
CUST-3500,Kavya Patel,kavya.patel.3500@example.com,59,Female,Pune,Premium,2025-04-24,15,8590.78,8932.39,127536.94,4.0,8.9,20.4,2,10,9.6,71.7,3,1,3.8,0,0,3,0,497367.28
CUST-3501,Siddharth Malhotra,siddharth.malhotra.3501@example.com,55,Female,Kolkata,Standard,2024-03-25,28,3675.74,3821.91,101862.64,2.0,4.5,52.9,15,1,25.1,23.4,1,1,27.6,0,1,4,0,170439.26
CUST-3502,Sanjay Iyer,sanjay.iyer.3502@example.com,36,Female,Pune,Basic,2026-02-27,5,1559.41,1621.42,7716.89,6.6,14.7,24.3,9,5,3.6,31.2,1,0,15.2,0,1,5,0,66201.29
CUST-3503,Simran Chopra,simran.chopra.3503@example.com,32,Male,Mumbai,Standard,2025-02-27,17,4070.61,4232.48,68488.96,7.1,15.8,32.4,13,6,-35.4,9.8,0,0,17.4,1,0,4,0,183386.03
CUST-3504,Kavya Singh,kavya.singh.3504@example.com,43,Male,Chennai,Standard,2025-11-25,8,4491.17,4669.76,35559.99,5.0,11.1,15.3,9,7,-8.2,11.7,1,0,17.2,0,0,4,0,234835.33
CUST-3505,Rahul Bhatia,rahul.bhatia.3505@example.com,45,Female,Kolkata,Premium,2025-11-25,8,9786.26,10175.41,77485.22,2.1,4.7,39.8,6,9,-13.4,39.4,2,1,35.5,0,1,4,0,512451.44
CUST-3506,Manish Mehta,manish.mehta.3506@example.com,22,Male,Chennai,Basic,2026-02-20,5,1661.78,1727.86,8223.48,2.4,5.3,33.5,0,3,-31.5,37.1,0,0,22.4,0,0,4,0,69475.73
CUST-3507,Simran Bhatia,simran.bhatia.3507@example.com,39,Other,Delhi NCR,Standard,2025-05-24,14,4259.7,4429.09,59022.71,0.2,0.5,38.2,9,8,11.9,30.6,2,0,21.6,0,0,5,0,188713.5
CUST-3508,Neha Kumar,neha.kumar.3508@example.com,33,Female,Chandigarh,Basic,2025-12-22,7,1494.81,1554.25,10356.1,3.0,6.7,22.6,8,10,14.1,91.3,2,1,40.6,0,0,3,0,79648.77
CUST-3509,Tanvi Verma,tanvi.verma.3509@example.com,49,Male,Ahmedabad,Standard,2024-06-09,25,4932.72,5128.87,122050.23,6.4,14.2,8.2,2,3,18.3,56.5,0,0,26.8,0,1,4,0,245005.42
CUST-3510,Priya Singh,priya.singh.3510@example.com,28,Female,Delhi NCR,Enterprise,2022-08-11,47,23255.15,24179.89,1081755.54,2.8,6.2,27.1,9,9,-29.7,42.2,2,0,18.2,0,0,5,0,1200000.0
CUST-3511,Amit Kumar,amit.kumar.3511@example.com,44,Male,Pune,Basic,2023-04-17,39,1841.69,1914.92,71087.5,2.2,4.9,3.3,5,8,2.4,0.0,2,0,28.7,0,1,4,0,116941.78
CUST-3512,Ananya Saxena,ananya.saxena.3512@example.com,42,Female,Jaipur,Basic,2026-04-21,3,1512.39,1572.53,4490.53,6.3,14.0,18.3,6,9,-2.2,61.8,1,0,12.7,0,0,5,0,80553.72
CUST-3513,Divya Malhotra,divya.malhotra.3513@example.com,55,Male,Pune,Standard,2026-06-08,1,4316.65,4488.3,4272.27,6.6,14.7,24.1,3,5,6.6,100.0,2,1,21.0,0,1,3,0,186816.96
CUST-3514,Sanjay Bhatia,sanjay.bhatia.3514@example.com,32,Male,Kolkata,Premium,2025-10-17,9,8441.92,8777.61,75196.19,3.1,6.9,48.1,0,9,1.6,37.5,0,0,31.8,1,0,5,0,399695.46
CUST-3515,Tara Deshmukh,tara.deshmukh.3515@example.com,43,Female,Kolkata,Basic,2024-12-29,19,1386.31,1441.44,26069.1,5.3,11.8,25.5,1,3,-2.4,22.5,2,1,21.3,1,1,3,0,62601.14
CUST-3516,Rajesh Pandey,rajesh.pandey.3516@example.com,56,Female,Pune,Standard,2022-07-18,48,4200.31,4367.33,199542.18,2.4,5.3,23.5,10,7,-5.7,45.9,1,0,20.9,1,0,4,0,291185.6
CUST-3517,Isha Kumar,isha.kumar.3517@example.com,50,Male,Mumbai,Premium,2024-09-16,22,10435.19,10850.14,227214.04,3.5,7.8,21.3,2,3,29.0,7.6,1,0,20.2,0,1,5,0,516180.96
CUST-3518,Isha Das,isha.das.3518@example.com,49,Female,Pune,Premium,2025-06-12,13,8947.5,9303.3,115121.7,0.4,0.9,7.2,0,6,-26.1,53.1,0,0,17.9,0,0,4,0,439344.05
CUST-3519,Varun Verma,varun.verma.3519@example.com,39,Male,Kolkata,Premium,2026-06-10,1,9870.3,10262.79,9768.83,5.0,11.1,22.9,43,8,-6.8,78.0,3,1,45.6,0,1,3,0,366069.94
CUST-3520,Varun Deshmukh,varun.deshmukh.3520@example.com,35,Male,Kolkata,Standard,2024-06-28,25,3989.11,4147.74,98702.5,4.0,8.9,23.1,1,2,28.3,25.9,1,1,22.5,0,0,3,0,195247.87
CUST-3521,Aditi Iyer,aditi.iyer.3521@example.com,39,Male,Hyderabad,Enterprise,2026-04-20,3,25899.33,26929.21,76899.22,2.8,6.2,11.3,7,8,-24.7,26.7,1,0,37.3,0,0,5,0,1200000.0
CUST-3522,Meera Iyer,meera.iyer.3522@example.com,49,Male,Bengaluru,Basic,2026-06-30,1,1824.67,1897.23,1805.91,4.0,8.9,8.9,19,1,-23.3,40.1,2,0,3.1,0,0,4,1,62058.1
CUST-3523,Sneha Bhatia,sneha.bhatia.3523@example.com,45,Male,Chennai,Basic,2024-04-11,27,1798.12,1869.62,48050.13,3.7,8.2,16.7,6,4,18.6,30.0,0,0,15.4,0,0,4,0,100661.69
CUST-3524,Karan Chopra,karan.chopra.3524@example.com,29,Male,Delhi NCR,Standard,2025-07-17,12,4321.34,4493.18,51322.97,2.5,5.6,22.7,12,7,-41.9,5.7,1,0,13.1,0,0,4,0,201956.67
CUST-3525,Swati Joshi,swati.joshi.3525@example.com,29,Male,Pune,Standard,2026-05-23,2,3932.36,4088.73,7783.87,5.0,11.1,17.0,28,1,16.5,32.8,2,2,41.3,0,0,3,1,57417.11
CUST-3526,Arjun Agarwal,arjun.agarwal.3526@example.com,25,Male,Hyderabad,Premium,2026-01-01,7,8707.56,9053.81,60326.29,3.6,8.0,10.4,14,6,-15.7,27.9,1,0,1.0,2,0,3,1,340159.63
CUST-3527,Manish Mehta,manish.mehta.3527@example.com,48,Male,Mumbai,Basic,2026-05-16,2,1849.66,1923.21,3661.29,3.9,8.7,25.2,6,10,9.5,74.8,1,0,20.6,0,0,4,0,97993.91
CUST-3528,Sneha Mishra,sneha.mishra.3528@example.com,57,Female,Kolkata,Premium,2025-04-16,15,8737.59,9085.04,129716.45,1.1,2.4,27.9,3,6,-36.2,69.7,1,0,27.1,0,0,5,0,458845.1
CUST-3529,Varun Kapoor,varun.kapoor.3529@example.com,26,Male,Pune,Premium,2026-02-22,5,10644.55,11067.83,52675.59,3.9,8.7,23.3,4,7,31.2,75.5,5,0,12.1,0,0,5,0,478930.1
CUST-3530,Rhea Singh,rhea.singh.3530@example.com,54,Female,Kolkata,Standard,2024-02-13,29,4115.53,4279.18,118123.39,3.8,8.5,15.8,13,9,-36.1,61.2,2,2,24.5,0,1,4,0,239664.23
CUST-3531,Simran Saxena,simran.saxena.3531@example.com,55,Female,Jaipur,Premium,2025-12-26,7,11203.58,11649.09,77618.81,2.5,5.6,28.5,14,7,18.3,46.9,1,1,16.6,0,1,3,0,552353.49
CUST-3532,Swati Nair,swati.nair.3532@example.com,51,Female,Hyderabad,Basic,2025-09-27,10,1542.25,1603.58,15263.95,5.3,11.8,19.9,14,3,-34.9,21.0,2,1,29.9,0,0,5,0,53678.42
CUST-3533,Rhea Das,rhea.das.3533@example.com,29,Female,Pune,Basic,2026-06-17,1,1533.52,1594.5,1517.75,0.2,0.5,8.9,6,4,48.6,73.8,4,1,5.0,0,1,4,0,62876.79
CUST-3534,Kavya Kumar,kavya.kumar.3534@example.com,47,Female,Jaipur,Premium,2026-02-24,5,10106.89,10508.79,50014.93,3.2,7.1,33.4,4,1,-4.0,50.3,1,1,8.3,0,1,4,0,368067.56
CUST-3535,Siddharth Kumar,siddharth.kumar.3535@example.com,58,Male,Chandigarh,Standard,2025-03-21,16,4944.89,5141.52,78304.86,4.9,10.9,25.9,2,5,52.6,12.0,3,0,17.0,0,0,4,0,254700.58
CUST-3536,Rajesh Agarwal,rajesh.agarwal.3536@example.com,55,Male,Hyderabad,Basic,2024-12-20,19,1861.27,1935.28,35000.57,8.6,19.1,20.7,0,7,-24.9,20.1,1,0,23.0,0,0,4,0,101955.68
CUST-3537,Ananya Deshmukh,ananya.deshmukh.3537@example.com,28,Female,Pune,Standard,2026-03-19,4,4588.94,4771.42,18167.05,1.3,2.9,4.7,10,3,-14.4,11.7,0,0,19.3,2,1,4,0,148155.16
CUST-3538,Swati Mishra,swati.mishra.3538@example.com,49,Female,Pune,Premium,2025-09-09,10,10475.85,10892.42,103681.53,4.4,9.8,13.8,2,6,31.9,0.0,4,2,39.2,0,0,3,0,412088.43
CUST-3539,Karan Agarwal,karan.agarwal.3539@example.com,49,Female,Ahmedabad,Standard,2024-07-17,24,4387.67,4562.14,104221.5,5.4,12.0,44.2,2,3,-41.9,51.3,1,0,3.4,2,0,4,0,209250.34
CUST-3540,Arjun Pandey,arjun.pandey.3540@example.com,35,Male,Hyderabad,Basic,2025-12-16,7,1745.62,1815.03,12093.72,4.3,9.6,5.4,13,4,-21.6,12.3,1,0,1.0,0,0,4,0,69486.09
CUST-3541,Sanjay Deshmukh,sanjay.deshmukh.3541@example.com,59,Female,Hyderabad,Standard,2026-04-14,3,4802.49,4993.46,14259.35,1.6,3.6,19.2,0,5,11.9,23.9,1,0,26.6,0,0,4,0,220671.22
CUST-3542,Aarav Kumar,aarav.kumar.3542@example.com,25,Female,Kolkata,Premium,2025-11-22,8,9630.13,10013.07,76249.02,3.2,7.1,21.8,19,6,-30.5,42.9,3,0,1.0,0,1,4,0,503225.3
CUST-3543,Tara Chopra,tara.chopra.3543@example.com,39,Male,Pune,Basic,2025-07-01,13,1674.31,1740.89,21542.26,0.2,0.5,25.5,0,6,12.6,37.5,2,1,30.2,2,0,3,0,83627.64
CUST-3544,Ananya Joshi,ananya.joshi.3544@example.com,46,Male,Chennai,Basic,2026-06-19,1,1631.0,1695.86,1614.23,4.2,9.4,5.5,20,1,2.8,24.9,2,0,1.0,0,0,3,0,35875.28
CUST-3545,Amit Iyer,amit.iyer.3545@example.com,28,Female,Chennai,Standard,2025-12-10,7,4386.36,4560.78,30388.86,1.2,2.7,23.9,4,8,-44.4,78.5,0,0,24.1,3,0,3,1,177944.86
CUST-3546,Sneha Deshmukh,sneha.deshmukh.3546@example.com,59,Female,Chennai,Standard,2025-05-31,14,4844.86,5037.52,67130.73,5.2,11.6,3.5,0,3,25.1,5.4,0,0,16.0,0,0,4,0,218438.2
CUST-3547,Karan Gupta,karan.gupta.3547@example.com,49,Male,Chandigarh,Basic,2022-12-27,43,1535.67,1596.74,65354.95,2.8,6.2,23.1,8,4,-37.3,6.4,1,1,36.5,0,0,4,0,82569.85
CUST-3548,Isha Gupta,isha.gupta.3548@example.com,26,Female,Pune,Basic,2025-11-07,8,1458.32,1516.31,11546.62,2.6,5.8,14.8,16,8,19.6,53.0,4,2,41.5,0,0,3,0,70429.58
CUST-3549,Nikhil Mishra,nikhil.mishra.3549@example.com,24,Male,Pune,Basic,2026-04-22,3,1588.49,1651.66,4716.48,4.5,10.0,12.5,4,5,1.6,27.0,0,0,11.9,0,0,4,0,60980.29
CUST-3550,Meera Singh,meera.singh.3550@example.com,52,Male,Jaipur,Basic,2025-08-16,11,1458.27,1516.26,15876.06,4.7,10.5,31.2,8,6,-14.7,26.0,2,1,17.4,0,0,3,0,64661.77
CUST-3551,Amit Mishra,amit.mishra.3551@example.com,41,Male,Ahmedabad,Basic,2026-02-16,5,1610.59,1674.63,7970.16,6.0,13.4,19.4,29,1,-33.0,16.1,2,1,27.8,0,0,4,1,10026.16
CUST-3552,Manish Bhatia,manish.bhatia.3552@example.com,40,Male,Hyderabad,Standard,2026-03-15,4,4863.7,5057.1,19254.79,3.7,8.2,27.2,2,8,7.2,50.1,1,0,10.0,0,0,4,0,244045.09
CUST-3553,Neha Sharma,neha.sharma.3553@example.com,32,Male,Kolkata,Standard,2025-06-22,13,4463.29,4640.77,57426.27,4.0,8.9,27.6,12,5,-26.4,47.4,2,0,1.0,0,1,5,0,204521.21
CUST-3554,Sanjay Reddy,sanjay.reddy.3554@example.com,24,Male,Ahmedabad,Standard,2023-08-19,35,4796.41,4987.14,166148.52,1.3,2.9,36.0,2,1,31.8,44.9,1,0,12.6,1,1,4,0,243337.74
CUST-3555,Kavya Mehta,kavya.mehta.3555@example.com,44,Female,Jaipur,Standard,2024-05-19,26,3831.71,3984.08,98600.27,7.2,16.0,8.7,4,7,32.8,28.0,4,1,13.7,2,1,3,0,200770.74
CUST-3556,Swati Sharma,swati.sharma.3556@example.com,28,Female,Pune,Basic,2026-04-27,3,1821.74,1894.18,5409.03,2.2,4.9,32.1,2,2,44.0,24.0,0,0,9.6,0,1,4,0,67216.34
CUST-3557,Siddharth Rao,siddharth.rao.3557@example.com,44,Male,Delhi NCR,Standard,2024-10-18,21,4441.39,4618.0,92310.34,5.7,12.7,22.2,4,6,5.9,38.1,1,0,19.6,0,1,4,0,242621.15
CUST-3558,Divya Chauhan,divya.chauhan.3558@example.com,28,Male,Hyderabad,Basic,2026-03-25,4,1365.76,1420.07,5406.88,5.7,12.7,17.8,0,3,-13.3,65.2,4,3,54.9,0,0,2,1,32959.64
CUST-3559,Isha Joshi,isha.joshi.3559@example.com,55,Male,Chandigarh,Basic,2026-02-26,5,1681.27,1748.13,8319.93,5.0,11.1,9.4,2,6,-10.3,79.6,1,0,38.1,0,0,4,0,77115.27
CUST-3560,Isha Mishra,isha.mishra.3560@example.com,40,Female,Chennai,Basic,2023-07-16,36,1848.25,1921.75,65852.97,3.7,8.2,28.7,4,9,-12.4,68.7,0,0,21.9,0,0,4,0,126065.28
CUST-3561,Tara Mishra,tara.mishra.3561@example.com,30,Male,Chandigarh,Enterprise,2023-09-10,34,23191.78,24114.0,780414.13,3.4,7.6,11.9,7,6,4.9,54.1,1,1,16.9,0,0,3,0,1200000.0
CUST-3562,Tanvi Agarwal,tanvi.agarwal.3562@example.com,39,Male,Pune,Basic,2026-04-28,3,1654.69,1720.49,4913.04,4.1,9.1,27.7,7,1,10.2,65.6,4,2,43.6,0,0,2,1,38444.64
CUST-3563,Aarav Rao,aarav.rao.3563@example.com,46,Female,Jaipur,Enterprise,2026-06-11,1,30509.22,31722.41,30195.57,0.2,0.5,43.2,6,6,32.5,13.6,3,2,13.9,1,0,2,0,1200000.0
CUST-3564,Pooja Kapoor,pooja.kapoor.3564@example.com,35,Female,Delhi NCR,Standard,2026-02-18,5,3612.67,3756.33,17877.65,4.1,9.1,32.8,2,3,-1.4,24.9,2,2,23.7,2,0,2,1,67368.89
CUST-3565,Sneha Das,sneha.das.3565@example.com,46,Male,Mumbai,Standard,2025-06-15,13,4482.16,4660.39,57669.05,7.3,16.3,37.3,22,4,-41.3,54.6,1,0,13.2,0,1,5,0,202672.18
CUST-3566,Swati Das,swati.das.3566@example.com,40,Male,Chennai,Premium,2024-01-13,30,9594.88,9976.42,284887.19,3.7,8.2,14.1,3,4,-13.4,39.2,1,1,1.0,2,0,3,0,501545.66
CUST-3567,Rhea Agarwal,rhea.agarwal.3567@example.com,36,Male,Kolkata,Basic,2026-05-17,2,1531.15,1592.04,3030.82,4.1,9.1,30.4,1,9,41.6,50.1,4,1,27.0,0,0,4,0,73714.53
CUST-3568,Tara Saxena,tara.saxena.3568@example.com,37,Female,Pune,Basic,2025-11-17,8,1678.34,1745.08,13288.69,2.0,4.5,9.4,6,8,-45.6,65.5,1,1,14.1,1,1,3,0,70261.23
CUST-3569,Aarav Agarwal,aarav.agarwal.3569@example.com,48,Male,Bengaluru,Enterprise,2026-02-17,5,22960.22,23873.23,113620.89,4.6,10.2,19.4,10,7,18.7,61.8,2,1,26.9,0,0,3,0,1053854.64
CUST-3570,Aditi Malhotra,aditi.malhotra.3570@example.com,31,Male,Delhi NCR,Standard,2026-06-17,1,4653.12,4838.15,4605.28,2.6,5.8,41.2,0,5,-12.9,15.8,1,0,12.8,2,0,4,0,185243.93
CUST-3571,Aarav Sharma,aarav.sharma.3571@example.com,25,Female,Delhi NCR,Basic,2024-09-29,22,1351.45,1405.19,29426.24,6.0,13.4,15.3,2,10,-26.7,42.3,0,0,5.9,0,0,4,0,78898.77
CUST-3572,Aarav Deshmukh,aarav.deshmukh.3572@example.com,40,Male,Hyderabad,Basic,2024-07-17,24,1510.13,1570.18,35870.52,6.6,14.7,34.2,13,4,9.1,19.9,0,0,4.0,0,1,4,0,82533.27
CUST-3573,Amit Kumar,amit.kumar.3573@example.com,49,Male,Chandigarh,Enterprise,2026-03-14,4,26908.56,27978.57,106527.71,7.1,15.8,33.2,5,3,41.7,23.3,1,1,23.4,0,0,3,0,1148018.74
CUST-3574,Arjun Rao,arjun.rao.3574@example.com,42,Male,Chennai,Premium,2026-04-19,3,9286.59,9655.87,27573.36,1.2,2.7,33.8,3,1,7.5,0.9,0,0,24.7,0,1,4,0,343654.2
CUST-3575,Simran Joshi,simran.joshi.3575@example.com,35,Male,Pune,Standard,2026-04-15,3,4029.46,4189.69,11964.11,5.7,12.7,8.1,20,9,-9.4,45.2,6,1,32.3,0,0,4,0,173260.25
CUST-3576,Aarav Chauhan,aarav.chauhan.3576@example.com,54,Male,Bengaluru,Basic,2025-10-27,9,1785.0,1855.98,15899.84,5.6,12.5,27.8,0,8,-38.3,0.0,2,0,19.5,0,0,3,0,93909.13
CUST-3577,Arjun Mishra,arjun.mishra.3577@example.com,31,Male,Chennai,Premium,2026-03-12,4,11043.5,11482.64,43719.87,3.3,7.3,20.3,7,1,-4.8,51.5,2,1,30.9,0,0,5,0,398821.5
CUST-3578,Tanvi Saxena,tanvi.saxena.3578@example.com,40,Male,Jaipur,Basic,2025-08-25,11,1807.49,1879.36,19677.99,6.7,14.9,34.0,3,2,-39.3,74.6,0,0,16.9,0,0,4,0,63938.46
